elektronika,Telefony i akcesoria,Smartfony,Smartfon HUAWEI P smart 2019 Midnight Czarny,https://allegro.pl/oferta/smartfon-huawei-p-smart-2019-midnight-czarny-9116408002,599,529,10.0
elektronika,Telefony i akcesoria,Smartfony,APPLE IPHONE 7 32GB iOS 4G LTE - Ró¿ne kolory,https://allegro.pl/oferta/apple-iphone-7-32gb-ios-4g-lte-rozne-kolory-7300839317,739,105,2.0
elektronika,Telefony i akcesoria,Smartfony,Apple iPhone 7 / ORYGINA£ / GWARANCJA,https://allegro.pl/oferta/apple-iphone-7-oryginal-gwarancja-9211750589,399,0,0.0
elektronika,Telefony i akcesoria,Smartfony,IPHONE X 64GB - WYBÓR KOLORÓW + GRATISY - KL A+,https://allegro.pl/oferta/iphone-x-64gb-wybor-kolorow-gratisy-kl-a-8702290402,2049,148,3.0
elektronika,Telefony i akcesoria,Smartfony,Smartfon APPLE iPhone 7 32GB Czarny,https://allegro.pl/oferta/smartfon-apple-iphone-7-32gb-czarny-9116356360,1299,306,6.0
elektronika,Telefony i akcesoria,Smartwatche,Xiaomi Mi Band 4 OPASKA SPORTOWA + FOLIA GRATIS,https://allegro.pl/oferta/xiaomi-mi-band-4-opaska-sportowa-folia-gratis-8279162971,129,1667,10.0
elektronika,Telefony i akcesoria,Smartwatche,Smartwatch damski KW10 OLED DESIGN kroki puls cykl,https://allegro.pl/oferta/smartwatch-damski-kw10-oled-design-kroki-puls-cykl-8276311080,209,646,3.0
elektronika,Telefony i akcesoria,Smartwatche,SMARTBAND OPASKA SPORTOWA SMARTWATCH ZEGAREK M4,https://allegro.pl/oferta/smartband-opaska-sportowa-smartwatch-zegarek-m4-8687678323,39,647,3.0
elektronika,Telefony i akcesoria,Smartwatche,Smartwatch Zegarek GT08 Smart Watch Android,https://allegro.pl/oferta/smartwatch-zegarek-gt08-smart-watch-android-6225718294,55,184,0.0
elektronika,Telefony i akcesoria,Smartwatche,Xiaomi Mi Band 4 OPASKA SPORTOWA + FOLIA GRATIS,https://allegro.pl/oferta/xiaomi-mi-band-4-opaska-sportowa-folia-gratis-8915883997,128,995,5.0
elektronika,Telefony i akcesoria,Tablety,TABLET 10'' CALI  IPS  GPS  32 GB  + ETUI Z KLAWIA,https://allegro.pl/oferta/tablet-10-cali-ips-gps-32-gb-etui-z-klawia-8527155738,309,207,10.0
elektronika,Telefony i akcesoria,Tablety,APPLE IPAD MINI SPACE GRAY 16 GB A1432 KLASA A,https://allegro.pl/oferta/apple-ipad-mini-space-gray-16-gb-a1432-klasa-a-9153859285,499,7,0.0
elektronika,Telefony i akcesoria,Tablety,Tablet HUAWEI MediaPad T3 10 LTE SIM Szary 16GB,https://allegro.pl/oferta/tablet-huawei-mediapad-t3-10-lte-sim-szary-16gb-8969587824,489,96,4.0
elektronika,Telefony i akcesoria,Tablety,YOTOPT 10 cali tablet 3G/WiFi 2GB 32GB android 9.0,https://allegro.pl/oferta/yotopt-10-cali-tablet-3g-wifi-2gb-32gb-android-9-0-8751878056,469,153,7.0
elektronika,Telefony i akcesoria,Tablety,SAMSUNG GALAXY TAB S LTE 8.4 SM-T705 Stan BDB+,https://allegro.pl/oferta/samsung-galaxy-tab-s-lte-8-4-sm-t705-stan-bdb-8353956318,499,10,0.0
elektronika,Telefony i akcesoria,Akcesoria GSM,TYP-C KABEL QUICK CHARGE 3.0 SZYBKIE £ADOWANIE,https://allegro.pl/oferta/typ-c-kabel-quick-charge-3-0-szybkie-ladowanie-7865547535,6,2599,10.0
elektronika,Telefony i akcesoria,Akcesoria GSM,MICRO USB KABEL QUICK CHARGE SZYBKIE £ADOWANIE,https://allegro.pl/oferta/micro-usb-kabel-quick-charge-szybkie-ladowanie-7865532161,4,1852,6.0
elektronika,Telefony i akcesoria,Akcesoria GSM,KABEL TYp-C SZYBKIE £ADOWANIE D£UGI 2m K¥TOWY 90°,https://allegro.pl/oferta/kabel-typ-c-szybkie-ladowanie-dlugi-2m-katowy-90-8756844713,19,906,1.0
elektronika,Telefony i akcesoria,Akcesoria GSM,ADAPTER MICRO USB do USB-C 3.1 TYP-C PRZEJŒCIÓWKA,https://allegro.pl/oferta/adapter-micro-usb-do-usb-c-3-1-typ-c-przejsciowka-7941243255,1,1809,6.0
elektronika,Telefony i akcesoria,Akcesoria GSM,ETUI INTELIGO VIEW DO XIAOMI REDMI NOTE 8T +SZYBKA,https://allegro.pl/oferta/etui-inteligo-view-do-xiaomi-redmi-note-8t-szybka-8741327427,19,617,0.0
elektronika,Komputery,Laptopy,Lenovo ThinkPad X131E 4GB 250GB HDMI USB 3.0 W7/10,https://allegro.pl/oferta/lenovo-thinkpad-x131e-4gb-250gb-hdmi-usb-3-0-w7-10-8931520914,569,51,10.0
elektronika,Komputery,Laptopy,Apple MacBook AIR a1465 Core i5 4GB 128GB SSD,https://allegro.pl/oferta/apple-macbook-air-a1465-core-i5-4gb-128gb-ssd-8891018472,1827,31,5.0
elektronika,Komputery,Laptopy,Laptop Dell Latitude i7 8GB 128 SSD W10 Ultrabook,https://allegro.pl/oferta/laptop-dell-latitude-i7-8gb-128-ssd-w10-ultrabook-8744017189,1049,20,3.0
elektronika,Komputery,Laptopy,Lenovo ThinkPad T460 |i5|8GB|256GB SSD|Win10|FHD,https://allegro.pl/oferta/lenovo-thinkpad-t460-i5-8gb-256gb-ssd-win10-fhd-8263302633,1572,53,10.0
elektronika,Komputery,Laptopy,2w1 Lenovo ThinkPad Yoga 11e Tablet Quad 4Gb SSD,https://allegro.pl/oferta/2w1-lenovo-thinkpad-yoga-11e-tablet-quad-4gb-ssd-8973397193,599,8,0.0
