elektronika,Telefony i akcesoria,Smartfony,Smartfon HUAWEI P smart 2019 Midnight Czarny,https://allegro.pl/oferta/smartfon-huawei-p-smart-2019-midnight-czarny-9116408002,599,491,10.0,10.0
elektronika,Telefony i akcesoria,Smartfony,APPLE IPHONE 7 32GB iOS 4G LTE - Ró¿ne kolory,https://allegro.pl/oferta/apple-iphone-7-32gb-ios-4g-lte-rozne-kolory-7300839317,739,106,0.0,9.0
elektronika,Telefony i akcesoria,Smartfony,Smartfon APPLE iPhone 7 32GB Czarny,https://allegro.pl/oferta/smartfon-apple-iphone-7-32gb-czarny-9116356360,1299,297,5.0,6.0
elektronika,Telefony i akcesoria,Smartfony,Huawei P30 Pro 6/128GB Breathing Crystal Dual SIM,https://allegro.pl/oferta/huawei-p30-pro-6-128gb-breathing-crystal-dual-sim-8851489524,2319,101,0.0,0.0
elektronika,Telefony i akcesoria,Smartfony,Smartfon Xiaomi Redmi Note 8 Pro 6/128GB NFC GPS,https://allegro.pl/oferta/smartfon-xiaomi-redmi-note-8-pro-6-128gb-nfc-gps-8677167274,1099,284,5.0,7.0
elektronika,Telefony i akcesoria,Smartwatche,Xiaomi Mi Band 4 OPASKA SPORTOWA + FOLIA GRATIS,https://allegro.pl/oferta/xiaomi-mi-band-4-opaska-sportowa-folia-gratis-8279162971,129,1611,10.0,5.0
elektronika,Telefony i akcesoria,Smartwatche,Smartwatch damski KW10 OLED DESIGN kroki puls cykl,https://allegro.pl/oferta/smartwatch-damski-kw10-oled-design-kroki-puls-cykl-8276311080,209,615,3.0,0.0
elektronika,Telefony i akcesoria,Smartwatche,SMARTBAND OPASKA SPORTOWA SMARTWATCH ZEGAREK M4,https://allegro.pl/oferta/smartband-opaska-sportowa-smartwatch-zegarek-m4-8687678323,39,636,3.0,10.0
elektronika,Telefony i akcesoria,Smartwatche,Xiaomi Mi Band 4 OPASKA SPORTOWA + FOLIA GRATIS,https://allegro.pl/oferta/xiaomi-mi-band-4-opaska-sportowa-folia-gratis-8915883997,128,998,6.0,5.0
elektronika,Telefony i akcesoria,Smartwatche,Smartwatch Zegarek GT08 Smart Watch Android,https://allegro.pl/oferta/smartwatch-zegarek-gt08-smart-watch-android-6225718294,55,187,0.0,9.0
elektronika,Telefony i akcesoria,Tablety,APPLE IPAD MINI SPACE GRAY 16 GB A1432 KLASA A,https://allegro.pl/oferta/apple-ipad-mini-space-gray-16-gb-a1432-klasa-a-9153859285,499,9,0.0,0.0
elektronika,Telefony i akcesoria,Tablety,TABLET 10'' CALI  IPS  GPS  32 GB  + ETUI Z KLAWIA,https://allegro.pl/oferta/tablet-10-cali-ips-gps-32-gb-etui-z-klawia-8527155738,309,208,10.0,7.0
elektronika,Telefony i akcesoria,Tablety,TABLET 10 CALI IPS 32GB +ETUI Z KLAWIATURA  HDMI,https://allegro.pl/oferta/tablet-10-cali-ips-32gb-etui-z-klawiatura-hdmi-8666201158,269,105,5.0,9.0
elektronika,Telefony i akcesoria,Tablety,Tablet HUAWEI MediaPad T3 10 LTE SIM Szary 16GB,https://allegro.pl/oferta/tablet-huawei-mediapad-t3-10-lte-sim-szary-16gb-8969587824,489,86,4.0,0.0
elektronika,Telefony i akcesoria,Tablety,SUPER!! LENOVO TAB E7 TB-7104F 7" 16GB WI-FI,https://allegro.pl/oferta/super-lenovo-tab-e7-tb-7104f-7-16gb-wi-fi-9184028036,229,12,0.0,10.0
elektronika,Telefony i akcesoria,Akcesoria GSM,TYP-C KABEL QUICK CHARGE 3.0 SZYBKIE £ADOWANIE,https://allegro.pl/oferta/typ-c-kabel-quick-charge-3-0-szybkie-ladowanie-7865547535,6,2489,10.0,10.0
elektronika,Telefony i akcesoria,Akcesoria GSM,KABEL TYp-C SZYBKIE £ADOWANIE D£UGI 2m K¥TOWY 90°,https://allegro.pl/oferta/kabel-typ-c-szybkie-ladowanie-dlugi-2m-katowy-90-8756844713,19,772,2.0,7.0
elektronika,Telefony i akcesoria,Akcesoria GSM,MICRO USB KABEL QUICK CHARGE SZYBKIE £ADOWANIE,https://allegro.pl/oferta/micro-usb-kabel-quick-charge-szybkie-ladowanie-7865532161,4,1833,7.0,10.0
elektronika,Telefony i akcesoria,Akcesoria GSM,KABEL LIGHTNING USB DO IPHONE QUICK CHARGE 3.0,https://allegro.pl/oferta/kabel-lightning-usb-do-iphone-quick-charge-3-0-7865554451,7,823,2.0,9.0
elektronika,Telefony i akcesoria,Akcesoria GSM,£adowarka indukcyjna NILLKIN CUBE iPhone Samsung,https://allegro.pl/oferta/ladowarka-indukcyjna-nillkin-cube-iphone-samsung-7373177545,49,315,0.0,0.0
elektronika,Komputery,Laptopy,Lenovo ThinkPad X131E 4GB 250GB HDMI USB 3.0 W7/10,https://allegro.pl/oferta/lenovo-thinkpad-x131e-4gb-250gb-hdmi-usb-3-0-w7-10-8931520914,569,46,10.0,10.0
elektronika,Komputery,Laptopy,Apple MacBook AIR a1465 Core i5 4GB 128GB SSD,https://allegro.pl/oferta/apple-macbook-air-a1465-core-i5-4gb-128gb-ssd-8891018472,1827,25,5.0,0.0
elektronika,Komputery,Laptopy,Laptop Dell Latitude i7 8GB 128 SSD W10 Ultrabook,https://allegro.pl/oferta/laptop-dell-latitude-i7-8gb-128-ssd-w10-ultrabook-8744017189,1049,20,3.0,6.0
