firma_i_uslugi,Biuro i reklama,Papier biurowy,Papier Ksero A4 ISO 80   80g 5x500 Trend White,https://allegro.pl/oferta/papier-ksero-a4-iso-80-80g-5x500-trend-white-9038809201,54,47,0.0
firma_i_uslugi,Biuro i reklama,Papier biurowy,Papier ksero uniwersalny A4 80g karton 5x500 ark,https://allegro.pl/oferta/papier-ksero-uniwersalny-a4-80g-karton-5x500-ark-8118136540,63,1106,2.0
firma_i_uslugi,Biuro i reklama,Pude³ka i kartony,KARTON PUD£O DO PRZEPROWADZKI MOCNE,https://allegro.pl/oferta/karton-pudlo-do-przeprowadzki-mocne-8141080525,3,375,9.0
firma_i_uslugi,Biuro i reklama,Pude³ka i kartony,KARTON DO PRZEPROWADZKI 600x400x400 10 szt.,https://allegro.pl/oferta/karton-do-przeprowadzki-600x400x400-10-szt-8453811827,36,398,10.0
firma_i_uslugi,Biuro i reklama,Pude³ka i kartony,KARTON PUD£A DO PRZEPROWADZKI 600x400x400 5-WARSTW,https://allegro.pl/oferta/karton-pudla-do-przeprowadzki-600x400x400-5-warstw-7872842009,5,338,7.0
firma_i_uslugi,Biuro i reklama,Pude³ka i kartony,200x120x80 KARTONY PUDE£KA TEKTUROWE PUDE£KO 40szt,https://allegro.pl/oferta/200x120x80-kartony-pudelka-tekturowe-pudelko-40szt-9025710539,17,187,3.0
firma_i_uslugi,Biuro i reklama,Pude³ka i kartony,KARTON PUD£A DO PRZEPROWADZKI 800x400x400 5-WARSTW,https://allegro.pl/oferta/karton-pudla-do-przeprowadzki-800x400x400-5-warstw-7872888206,6,240,0.0
firma_i_uslugi,Biuro i reklama,Taœmy pakowe,TAŒMA PAKOWA 48x66 48/66 KLEJACA SMART 36 SZTUK,https://allegro.pl/oferta/tasma-pakowa-48x66-48-66-klejaca-smart-36-sztuk-7115607541,49,643,7.0
firma_i_uslugi,Biuro i reklama,Taœmy pakowe,TAŒMA PAKOWA 48/50 KLEJ¥CA CZARNA MOCNA SMART,https://allegro.pl/oferta/tasma-pakowa-48-50-klejaca-czarna-mocna-smart-6056421447,1,836,10.0
firma_i_uslugi,Biuro i reklama,Taœmy pakowe,TAŒMA PAKOWA 48/66 KLEJ¥CA TRANSP BR¥Z SMART 36SZT,https://allegro.pl/oferta/tasma-pakowa-48-66-klejaca-transp-braz-smart-36szt-6248654874,49,565,6.0
firma_i_uslugi,Biuro i reklama,Taœmy pakowe,TAŒMA PAKOWA 48/66 SOLVENT KAUCZUK NN,https://allegro.pl/oferta/tasma-pakowa-48-66-solvent-kauczuk-nn-5935385151,2,348,3.0
firma_i_uslugi,Biuro i reklama,Taœmy pakowe,TAŒMA PAKOWA 48/66 KLEJ¥CA BR¥ZOWA SMART 36SZT,https://allegro.pl/oferta/tasma-pakowa-48-66-klejaca-brazowa-smart-36szt-5933463888,57,160,0.0
firma_i_uslugi,Biuro i reklama,Folia b¹belkowa,FOLIA B¥BELKOWA B1 S. 50/100 OCHRONNA PÊCHERZYKOWA,https://allegro.pl/oferta/folia-babelkowa-b1-s-50-100-ochronna-pecherzykowa-8475794577,15,1079,10.0
firma_i_uslugi,Biuro i reklama,Folia b¹belkowa,FOLIA B¥BELKOWA B1 S. 30/100 PÊCHERZYKOWA OCHRONNA,https://allegro.pl/oferta/folia-babelkowa-b1-s-30-100-pecherzykowa-ochronna-5785213936,8,416,2.0
firma_i_uslugi,Biuro i reklama,Folia b¹belkowa,FOLIA B¥BELKOWA 50/100 50 PÊCHERZYKOWA,https://allegro.pl/oferta/folia-babelkowa-50-100-50-pecherzykowa-7463498284,17,227,0.0
firma_i_uslugi,Biuro i reklama,Folia b¹belkowa,FOLIA B¥BELKOWA B1 S. 50/100 PÊCHERZYKOWA OCHRONNA,https://allegro.pl/oferta/folia-babelkowa-b1-s-50-100-pecherzykowa-ochronna-8769677445,15,213,0.0
firma_i_uslugi,Biuro i reklama,Folia b¹belkowa,FOLIA B¥BELKOWA PÊCHERZYKOWA 50/100,https://allegro.pl/oferta/folia-babelkowa-pecherzykowa-50-100-7883446527,15,326,1.0
firma_i_uslugi,Biuro i reklama,Koperty,KOPERTY POWIETRZNE B¥BELKOWE D14 14D - 100 SZT,https://allegro.pl/oferta/koperty-powietrzne-babelkowe-d14-14d-100-szt-7151949645,15,738,7.0
firma_i_uslugi,Biuro i reklama,Koperty,Foliopaki foliopak kurierskie  B4 260x350 100sz,https://allegro.pl/oferta/foliopaki-foliopak-kurierskie-b4-260x350-100sz-7623459946,15,846,10.0
firma_i_uslugi,Biuro i reklama,Koperty,FOLIOPAKI FOLIOPAK KURIERSKIE B4 260x360mm 50szt.,https://allegro.pl/oferta/foliopaki-foliopak-kurierskie-b4-260x360mm-50szt-8312099247,10,529,0.0
firma_i_uslugi,Biuro i reklama,Koperty,KOPERTY POWIETRZNE B¥BELKOWE H18 18H - 100 SZT,https://allegro.pl/oferta/koperty-powietrzne-babelkowe-h18-18h-100-szt-7157461704,27,514,0.0
firma_i_uslugi,Biuro i reklama,Koperty,KOPERTY KURIERSKIE KANGURKI PRZYLGI C6 - 100 SZT,https://allegro.pl/oferta/koperty-kurierskie-kangurki-przylgi-c6-100-szt-8837212940,8,526,0.0
firma_i_uslugi,,Akcydensy,Wizytówki 1000 sztuk KREATOR ON-LINE,https://allegro.pl/oferta/wizytowki-1000-sztuk-kreator-on-line-5086132999,40,240,10.0
firma_i_uslugi,,Akcydensy,350g WIZYTÓWKI 1000szt FOLIA MAT/B£YSK DWUSTRONNE,https://allegro.pl/oferta/350g-wizytowki-1000szt-folia-mat-blysk-dwustronne-7505587174,58,73,1.0
firma_i_uslugi,,Akcydensy,Naklejki ETYKIETY reklamowe z logo dowolny nadruk,https://allegro.pl/oferta/naklejki-etykiety-reklamowe-z-logo-dowolny-nadruk-8609573871,10,67,1.0
firma_i_uslugi,,Akcydensy,Wizytówki 500 sztuk KREATOR ON-LINE,https://allegro.pl/oferta/wizytowki-500-sztuk-kreator-on-line-5086132958,25,110,3.0
firma_i_uslugi,,Akcydensy,NAKLEJKI REKLAMOWE Z LOGO DOWOLNY NADRUK,https://allegro.pl/oferta/naklejki-reklamowe-z-logo-dowolny-nadruk-8681832669,9,46,0.0
firma_i_uslugi,,Reklama zewnêtrzna,Banery Reklamowe Baner Reklamowy 1m2 + Projekt,https://allegro.pl/oferta/banery-reklamowe-baner-reklamowy-1m2-projekt-7037121468,16,160,10.0
firma_i_uslugi,,Reklama zewnêtrzna,BANER REKLAMOWY BANERY REKLAMOWE,https://allegro.pl/oferta/baner-reklamowy-banery-reklamowe-6818293924,12,63,4.0
firma_i_uslugi,,Reklama zewnêtrzna,# NEON # napis neonowy nie szklany LED PRODUCENT,https://allegro.pl/oferta/neon-napis-neonowy-nie-szklany-led-producent-7859855945,138,0,0.0
firma_i_uslugi,,Reklama zewnêtrzna,Baner Reklamowy Plandeka +Projekt + Oczka +GRATIS,https://allegro.pl/oferta/baner-reklamowy-plandeka-projekt-oczka-gratis-6735059809,16,11,6.0
firma_i_uslugi,,Reklama zewnêtrzna,POTYKACZ REKLAMOWY STOJAK 60x120cm TABLICA KREDOWA,https://allegro.pl/oferta/potykacz-reklamowy-stojak-60x120cm-tablica-kredowa-7003185752,69,103,1.0
firma_i_uslugi,,Gad¿ety firmowe,TORBA BAWE£NIANA na zakupy ECRU EKO ekologiczna,https://allegro.pl/oferta/torba-bawelniana-na-zakupy-ecru-eko-ekologiczna-8899030096,2,260,10.0
firma_i_uslugi,,Gad¿ety firmowe,FOTO KUBEK Z W£ASNYM NADRUKIEM ZE ZDJÊCIEM z LOGO,https://allegro.pl/oferta/foto-kubek-z-wlasnym-nadrukiem-ze-zdjeciem-z-logo-9021909169,21,75,1.0
firma_i_uslugi,,Gad¿ety firmowe,KUBEK Z NADRUKIEM - KUBKI REKLAMOWE - LOGO - FOTO,https://allegro.pl/oferta/kubek-z-nadrukiem-kubki-reklamowe-logo-foto-9018686196,4,49,0.0
firma_i_uslugi,,Gad¿ety firmowe,Torba bawe³niana Torebka Eko 38x42 Czarny melan¿,https://allegro.pl/oferta/torba-bawelniana-torebka-eko-38x42-czarny-melanz-8475927098,3,153,5.0
firma_i_uslugi,,Gad¿ety firmowe,Plecak bawe³niany czarny gruby 220g worek 34x40 cm,https://allegro.pl/oferta/plecak-bawelniany-czarny-gruby-220g-worek-34x40-cm-8716584165,5,102,3.0
firma_i_uslugi,,Fotele biurowe,FOTEL BIUROWY AMBIENTE KRZES£O OBROTOWE CHROM ABL,https://allegro.pl/oferta/fotel-biurowy-ambiente-krzeslo-obrotowe-chrom-abl-7341953614,299,527,10.0
firma_i_uslugi,,Fotele biurowe,FOTEL BIUROWY obrotowy krzes³o biurowe MIÊKKI,https://allegro.pl/oferta/fotel-biurowy-obrotowy-krzeslo-biurowe-miekki-8548956903,299,36,0.0
firma_i_uslugi,,Fotele biurowe,NOWOCZESNY CZARNY skórzany fotel biurowy  krzes³o,https://allegro.pl/oferta/nowoczesny-czarny-skorzany-fotel-biurowy-krzeslo-6814865341,349,88,0.0
firma_i_uslugi,,Fotele biurowe,FOTEL BIUROWY GAMINGOWY MATERIA£OWY obrotowy,https://allegro.pl/oferta/fotel-biurowy-gamingowy-materialowy-obrotowy-8749980054,319,19,0.0
firma_i_uslugi,,Fotele biurowe,FOTEL BIUROWY obrotowy KRZES£O chrom MATERIA£OWY,https://allegro.pl/oferta/fotel-biurowy-obrotowy-krzeslo-chrom-materialowy-8638121413,319,37,1.0
firma_i_uslugi,,Biurka,BIURKO NARO¯NE KOMPUTEROWE BIURO PRACOWNIA,https://allegro.pl/oferta/biurko-narozne-komputerowe-biuro-pracownia-8923995761,430,35,10.0
firma_i_uslugi,,Biurka,Biurko pod komputer B1 D¥B SONOMA 100cm szafka,https://allegro.pl/oferta/biurko-pod-komputer-b1-dab-sonoma-100cm-szafka-8534653353,163,15,0.0
firma_i_uslugi,,Biurka,Stela¿ biurka z Elektryczn¹ Regulacj¹ Wysokoœci S,https://allegro.pl/oferta/stelaz-biurka-z-elektryczna-regulacja-wysokosci-s-8819245945,899,20,3.0
firma_i_uslugi,,Biurka,Podk³adka mata na stolik LACK  HEMNES z IKEA 55cm,https://allegro.pl/oferta/podkladka-mata-na-stolik-lack-hemnes-z-ikea-55cm-7502798572,15,14,0.0
firma_i_uslugi,,Biurka,S³upek œcianki szklanej/plexi montowanej na biurku,https://allegro.pl/oferta/slupek-scianki-szklanej-plexi-montowanej-na-biurku-9086747821,160,3,0.0
firma_i_uslugi,,Krzes³a biurowe,FOTEL BIUROWY KRZES£O Silikonowe kó³a - 4kolory,https://allegro.pl/oferta/fotel-biurowy-krzeslo-silikonowe-kola-4kolory-6478135898,199,53,10.0
firma_i_uslugi,,Krzes³a biurowe,Obrotowy fotel biurowy-Krzes³o do biurka / 614-1,https://allegro.pl/oferta/obrotowy-fotel-biurowy-krzeslo-do-biurka-614-1-7627975783,199,36,7.0
firma_i_uslugi,,Krzes³a biurowe,FOTEL BIUROWY OBROTOWY ERGONOMICZNY KRZES£O EKO,https://allegro.pl/oferta/fotel-biurowy-obrotowy-ergonomiczny-krzeslo-eko-7947040182,229,16,2.0
firma_i_uslugi,,Krzes³a biurowe,KRZES£O SK£ADANE BIUROWE KONFERENCYJNE BLACK,https://allegro.pl/oferta/krzeslo-skladane-biurowe-konferencyjne-black-7943103257,32,19,3.0
firma_i_uslugi,,Krzes³a biurowe,Fotel biurowy GIOSEDIO OCA011 szary MASA¯,https://allegro.pl/oferta/fotel-biurowy-giosedio-oca011-szary-masaz-8995162708,439,4,0.0
firma_i_uslugi,,Tablice magnetyczne,Tablica magnetyczna suchoœcieralna 90x60,https://allegro.pl/oferta/tablica-magnetyczna-suchoscieralna-90x60-9131822066,54,365,9.0
firma_i_uslugi,,Tablice magnetyczne,Tablica suchoœcieralna magnetyczna bia³a 120x80 cm,https://allegro.pl/oferta/tablica-suchoscieralna-magnetyczna-biala-120x80-cm-7373489622,88,382,10.0
firma_i_uslugi,,Tablice magnetyczne,Tablica magnetyczna suchoœcieralna 45x60 60x45,https://allegro.pl/oferta/tablica-magnetyczna-suchoscieralna-45x60-60x45-7158525561,36,334,8.0
firma_i_uslugi,,Tablice magnetyczne,TABLICA magnetyczna szklana CZARNA 60x40 + GRATISY,https://allegro.pl/oferta/tablica-magnetyczna-szklana-czarna-60x40-gratisy-7917718984,79,87,0.0
firma_i_uslugi,,Tablice magnetyczne,Tablica magnetyczna suchoœcieralna 60x40,https://allegro.pl/oferta/tablica-magnetyczna-suchoscieralna-60x40-9131751059,29,127,1.0
firma_i_uslugi,,Szafy biurowe,BIUROWA szafa NA dokumenty METALOWA JAN NOWAK rodo,https://allegro.pl/oferta/biurowa-szafa-na-dokumenty-metalowa-jan-nowak-rodo-7929553336,637,3,5.0
firma_i_uslugi,,Szafy biurowe,Szafa ubraniowa metalowa do szatni BHP dla 2 osób,https://allegro.pl/oferta/szafa-ubraniowa-metalowa-do-szatni-bhp-dla-2-osob-7661205672,345,3,5.0
firma_i_uslugi,,Szafy biurowe,SZAFA BIUROWA METALOWA DOKUMENTY AKTOWA 140x85x39,https://allegro.pl/oferta/szafa-biurowa-metalowa-dokumenty-aktowa-140x85x39-9071918724,559,1,0.0
firma_i_uslugi,,Szafy biurowe,Metalowa szafka Biurowa Na dokumenty Szuflady,https://allegro.pl/oferta/metalowa-szafka-biurowa-na-dokumenty-szuflady-8003907034,708,4,8.0
firma_i_uslugi,,Szafy biurowe,SZAFA metalowa biurowa szafka niska aktowa RODO,https://allegro.pl/oferta/szafa-metalowa-biurowa-szafka-niska-aktowa-rodo-8034959387,560,0,10.0
firma_i_uslugi,,Artyku³y piœmiennicze,D£UGOPIS BIC 1 0 mm ROUND STICK 60 sztuk NIEBIESKI,https://allegro.pl/oferta/dlugopis-bic-1-0-mm-round-stick-60-sztuk-niebieski-8888648300,25,454,10.0
firma_i_uslugi,,Artyku³y piœmiennicze,Zakreœlacz stabilo boss etui komplet 15 kolorów,https://allegro.pl/oferta/zakreslacz-stabilo-boss-etui-komplet-15-kolorow-8888460013,72,70,0.0
firma_i_uslugi,,Artyku³y piœmiennicze,Zakreœlacze mini Uszaki - Happy Color - 6 szt.,https://allegro.pl/oferta/zakreslacze-mini-uszaki-happy-color-6-szt-8944974514,9,174,3.0
firma_i_uslugi,,Artyku³y piœmiennicze,Zakreœlacz Schneider Job pastelowe etui 6 kolorów,https://allegro.pl/oferta/zakreslacz-schneider-job-pastelowe-etui-6-kolorow-8895753263,21,176,3.0
firma_i_uslugi,,Artyku³y piœmiennicze,D£UGOPIS AUTOMAT PENTEL WOW 0 7 mm NIEBIESKI 10szt,https://allegro.pl/oferta/dlugopis-automat-pentel-wow-0-7-mm-niebieski-10szt-8888700667,15,212,4.0
